Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
José Calderón,2009-03-22,Toronto Raptors,Los Angeles Clippers,1,27.22,7.0,13.0,0.5379999999999999,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,3.0,6.0,2.0,0.0,1.0,3.0,15.0,17.0,https://www.basketball-reference.com/boxscores/200903220TOR.html
Jake Voskuhl,2009-03-22,Toronto Raptors,Los Angeles Clippers,1,17.22,1.0,4.0,0.25,0.0,0.0,,1.0,2.0,0.5,1.0,5.0,6.0,2.0,0.0,1.0,1.0,1.0,3.0,13.0,https://www.basketball-reference.com/boxscores/200903220TOR.html
Jason Kapono,2009-03-22,Toronto Raptors,Los Angeles Clippers,1,25.29,2.0,10.0,0.2,2.0,7.0,0.28600000000000003,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,5.0,https://www.basketball-reference.com/boxscores/200903220TOR.html
Joey Graham,2009-03-22,Toronto Raptors,Los Angeles Clippers,1,24.08,6.0,11.0,0.545,0.0,0.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,13.0,8.0,https://www.basketball-reference.com/boxscores/200903220TOR.html
Roko Ukić,2009-03-22,Toronto Raptors,Los Angeles Clippers,1,20.38,4.0,10.0,0.4,0.0,1.0,0.0,1.0,3.0,0.33299999999999996,0.0,1.0,1.0,8.0,2.0,0.0,2.0,2.0,9.0,7.0,https://www.basketball-reference.com/boxscores/200903220TOR.html
Pops Mensah-Bonsu,2009-03-22,Toronto Raptors,Los Angeles Clippers,1,20.33,4.0,8.0,0.5,0.0,0.0,,0.0,0.0,,2.0,6.0,8.0,1.0,0.0,0.0,0.0,5.0,8.0,3.0,https://www.basketball-reference.com/boxscores/200903220TOR.html
Patrick O'Bryant,2009-03-22,Toronto Raptors,Los Angeles Clippers,1,5.32,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,-2.0,https://www.basketball-reference.com/boxscores/200903220TOR.html
Andrea Bargnani,2009-03-22,Toronto Raptors,Los Angeles Clippers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220TOR.html
Marcus Banks,2009-03-22,Toronto Raptors,Los Angeles Clippers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220TOR.html
LeBron James,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,39.09,9.0,17.0,0.529,1.0,4.0,0.25,11.0,15.0,0.733,2.0,9.0,11.0,8.0,1.0,0.0,1.0,0.0,30.0,14.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Mo Williams,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,38.08,3.0,10.0,0.3,1.0,3.0,0.33299999999999996,0.0,0.0,,2.0,5.0,7.0,2.0,0.0,0.0,0.0,2.0,7.0,10.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Delonte West,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,33.56,1.0,5.0,0.2,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,3.0,16.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Anderson Varejão,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,32.53,6.0,10.0,0.6,0.0,0.0,,4.0,9.0,0.444,2.0,9.0,11.0,1.0,0.0,1.0,1.0,4.0,16.0,17.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Zydrunas Ilgauskas,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,26.23,9.0,14.0,0.643,0.0,0.0,,0.0,0.0,,1.0,5.0,6.0,0.0,0.0,4.0,0.0,4.0,18.0,18.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Daniel Gibson,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,22.07,0.0,4.0,0.0,0.0,2.0,0.0,3.0,4.0,0.75,1.0,1.0,2.0,6.0,0.0,0.0,1.0,3.0,3.0,-8.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Joe Smith,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,18.54,4.0,8.0,0.5,0.0,0.0,,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,9.0,-7.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Sasha Pavlović,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,18.39,2.0,6.0,0.33299999999999996,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,6.0,-14.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Darnell Jackson,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,9.51,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,-6.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Lorenzen Wright,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NJN.html
Tarence Kinsey,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NJN.html
J.J. Hickson,2009-03-22,Cleveland Cavaliers,New Jersey Nets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NJN.html
Vince Carter,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,43.21,11.0,23.0,0.478,0.0,4.0,0.0,3.0,6.0,0.5,0.0,9.0,9.0,5.0,0.0,1.0,0.0,4.0,25.0,-14.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Keyon Dooling,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,40.42,7.0,9.0,0.778,1.0,2.0,0.5,4.0,4.0,1.0,0.0,5.0,5.0,4.0,1.0,0.0,2.0,2.0,19.0,-12.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Brook Lopez,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,37.46,5.0,13.0,0.385,0.0,1.0,0.0,6.0,7.0,0.857,1.0,5.0,6.0,3.0,1.0,0.0,0.0,1.0,16.0,-12.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Trenton Hassell,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,26.17,1.0,5.0,0.2,0.0,0.0,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,-23.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Yi Jianlian,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,15.24,1.0,8.0,0.125,0.0,0.0,,2.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,-18.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Bobby Simmons,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,27.05,2.0,7.0,0.28600000000000003,2.0,6.0,0.33299999999999996,2.0,2.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,8.0,11.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Jarvis Hayes,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,24.21,2.0,7.0,0.28600000000000003,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,17.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Josh Boone,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,10.12,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Chris Douglas-Roberts,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,9.21,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Ryan Anderson,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,5.31,1.0,3.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-1.0,https://www.basketball-reference.com/boxscores/200903220NJN.html
Sean Williams,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NJN.html
Maurice Ager,2009-03-22,New Jersey Nets,Cleveland Cavaliers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NJN.html
Kelenna Azubuike,2009-03-22,Golden State Warriors,New Orleans Hornets,0,37.4,7.0,15.0,0.467,2.0,5.0,0.4,0.0,0.0,,1.0,5.0,6.0,0.0,3.0,0.0,1.0,3.0,16.0,-7.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Stephen Jackson,2009-03-22,Golden State Warriors,New Orleans Hornets,0,36.07,7.0,17.0,0.41200000000000003,1.0,5.0,0.2,7.0,10.0,0.7,2.0,8.0,10.0,5.0,0.0,0.0,5.0,3.0,22.0,-10.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Monta Ellis,2009-03-22,Golden State Warriors,New Orleans Hornets,0,35.07,6.0,15.0,0.4,0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,2.0,2.0,12.0,-12.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Ronny Turiaf,2009-03-22,Golden State Warriors,New Orleans Hornets,0,25.58,4.0,5.0,0.8,0.0,0.0,,3.0,4.0,0.75,2.0,4.0,6.0,2.0,1.0,1.0,0.0,2.0,11.0,-4.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Brandan Wright,2009-03-22,Golden State Warriors,New Orleans Hornets,0,25.44,2.0,6.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,2.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Corey Maggette,2009-03-22,Golden State Warriors,New Orleans Hornets,0,27.47,1.0,10.0,0.1,0.0,1.0,0.0,9.0,9.0,1.0,0.0,8.0,8.0,0.0,1.0,0.0,2.0,6.0,11.0,2.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Anthony Morrow,2009-03-22,Golden State Warriors,New Orleans Hornets,0,25.39,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,,3.0,4.0,7.0,3.0,1.0,0.0,2.0,0.0,6.0,-6.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
C.J. Watson,2009-03-22,Golden State Warriors,New Orleans Hornets,0,14.38,1.0,5.0,0.2,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,2.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Anthony Randolph,2009-03-22,Golden State Warriors,New Orleans Hornets,0,11.21,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,-15.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Rob Kurz,2009-03-22,Golden State Warriors,New Orleans Hornets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NOH.html
Jamal Crawford,2009-03-22,Golden State Warriors,New Orleans Hornets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NOH.html
Marco Belinelli,2009-03-22,Golden State Warriors,New Orleans Hornets,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NOH.html
Rasual Butler,2009-03-22,New Orleans Hornets,Golden State Warriors,1,41.48,4.0,13.0,0.308,1.0,6.0,0.16699999999999998,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,13.0,5.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
David West,2009-03-22,New Orleans Hornets,Golden State Warriors,1,41.39,11.0,19.0,0.579,0.0,0.0,,1.0,3.0,0.33299999999999996,1.0,3.0,4.0,6.0,2.0,0.0,5.0,5.0,23.0,-6.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Chris Paul,2009-03-22,New Orleans Hornets,Golden State Warriors,1,39.05,9.0,20.0,0.45,2.0,3.0,0.667,7.0,7.0,1.0,1.0,7.0,8.0,8.0,2.0,0.0,4.0,1.0,27.0,-3.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Julian Wright,2009-03-22,New Orleans Hornets,Golden State Warriors,1,23.18,2.0,6.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Hilton Armstrong,2009-03-22,New Orleans Hornets,Golden State Warriors,1,16.12,5.0,6.0,0.833,0.0,0.0,,4.0,4.0,1.0,4.0,7.0,11.0,0.0,0.0,1.0,0.0,3.0,14.0,9.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
James Posey,2009-03-22,New Orleans Hornets,Golden State Warriors,1,29.32,2.0,8.0,0.25,0.0,2.0,0.0,0.0,0.0,,1.0,9.0,10.0,3.0,1.0,0.0,0.0,3.0,4.0,11.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Morris Peterson,2009-03-22,New Orleans Hornets,Golden State Warriors,1,18.12,1.0,5.0,0.2,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,-5.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Sean Marks,2009-03-22,New Orleans Hornets,Golden State Warriors,1,14.58,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Antonio Daniels,2009-03-22,New Orleans Hornets,Golden State Warriors,1,8.55,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,0.5,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,13.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Ryan Bowen,2009-03-22,New Orleans Hornets,Golden State Warriors,1,6.21,3.0,4.0,0.75,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,16.0,https://www.basketball-reference.com/boxscores/200903220NOH.html
Melvin Ely,2009-03-22,New Orleans Hornets,Golden State Warriors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NOH.html
Devin Brown,2009-03-22,New Orleans Hornets,Golden State Warriors,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220NOH.html
Andre Iguodala,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,35.0,10.0,14.0,0.7140000000000001,3.0,5.0,0.6,4.0,6.0,0.667,1.0,6.0,7.0,3.0,2.0,1.0,2.0,4.0,27.0,7.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Thaddeus Young,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,34.38,9.0,15.0,0.6,0.0,0.0,,4.0,6.0,0.667,1.0,5.0,6.0,1.0,2.0,1.0,2.0,2.0,22.0,16.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Andre Miller,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,33.54,2.0,4.0,0.5,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,8.0,5.0,0.0,2.0,4.0,4.0,16.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Samuel Dalembert,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,27.08,2.0,5.0,0.4,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,2.0,3.0,3.0,4.0,12.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Willie Green,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,22.22,4.0,8.0,0.5,1.0,2.0,0.5,1.0,3.0,0.33299999999999996,0.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,10.0,12.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Lou Williams,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,25.38,6.0,9.0,0.667,1.0,2.0,0.5,5.0,6.0,0.833,0.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,18.0,0.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Marreese Speights,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,20.05,5.0,10.0,0.5,0.0,0.0,,5.0,6.0,0.833,3.0,3.0,6.0,0.0,0.0,0.0,3.0,1.0,15.0,-2.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Reggie Evans,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,14.09,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Royal Ivey,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,14.06,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,-4.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Kareem Rush,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,13.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Theo Ratliff,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220SAC.html
Donyell Marshall,2009-03-22,Philadelphia 76ers,Sacramento Kings,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220SAC.html
Spencer Hawes,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,44.26,8.0,13.0,0.615,1.0,3.0,0.33299999999999996,0.0,0.0,,4.0,7.0,11.0,9.0,1.0,0.0,5.0,3.0,17.0,-8.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Francisco García,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,40.17,8.0,17.0,0.47100000000000003,6.0,10.0,0.6,2.0,2.0,1.0,2.0,3.0,5.0,3.0,1.0,0.0,2.0,0.0,24.0,-11.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Kevin Martin,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,38.5,4.0,14.0,0.28600000000000003,1.0,8.0,0.125,7.0,9.0,0.778,1.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,16.0,-8.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Beno Udrih,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,36.12,4.0,8.0,0.5,0.0,0.0,,4.0,4.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,4.0,4.0,12.0,-8.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Jason Thompson,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,27.31,4.0,7.0,0.5710000000000001,0.0,0.0,,4.0,8.0,0.5,7.0,6.0,13.0,0.0,1.0,0.0,4.0,5.0,12.0,-19.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Rashad McCants,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,24.59,3.0,10.0,0.3,0.0,2.0,0.0,4.0,4.0,1.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,10.0,1.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Donté Greene,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,20.11,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,7.0,-2.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Will Solomon,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,6.3,1.0,6.0,0.16699999999999998,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Calvin Booth,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,1.04,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://www.basketball-reference.com/boxscores/200903220SAC.html
Cedric Simmons,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220SAC.html
Andrés Nocioni,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220SAC.html
Ike Diogu,2009-03-22,Sacramento Kings,Philadelphia 76ers,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903220SAC.html
Randy Foye,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,30.5,7.0,10.0,0.7,4.0,5.0,0.8,1.0,4.0,0.25,0.0,4.0,4.0,2.0,1.0,0.0,2.0,3.0,19.0,-15.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Ryan Gomes,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,25.46,2.0,8.0,0.25,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,-7.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Mike Miller,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,24.25,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,,0.0,9.0,9.0,1.0,0.0,0.0,4.0,1.0,5.0,-7.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Kevin Love,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,23.09,6.0,11.0,0.545,0.0,0.0,,5.0,5.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,17.0,-3.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Sebastian Telfair,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,19.25,1.0,7.0,0.14300000000000002,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,-8.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Rodney Carney,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,30.31,5.0,11.0,0.455,2.0,6.0,0.33299999999999996,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,13.0,-14.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Brian Cardinal,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,22.14,2.0,5.0,0.4,1.0,2.0,0.5,2.0,2.0,1.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,3.0,7.0,-5.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Craig Smith,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,20.57,4.0,7.0,0.5710000000000001,0.0,0.0,,1.0,4.0,0.25,4.0,3.0,7.0,1.0,1.0,0.0,1.0,2.0,9.0,-3.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Kevin Ollie,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,19.52,1.0,3.0,0.33299999999999996,0.0,0.0,,6.0,6.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,8.0,4.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Bobby Brown,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,18.57,3.0,7.0,0.429,3.0,5.0,0.6,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Shelden Williams,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,3.54,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Jason Collins,2009-03-23,Minnesota Timberwolves,Atlanta Hawks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200903230ATL.html
Joe Johnson,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,36.05,9.0,22.0,0.409,1.0,4.0,0.25,1.0,1.0,1.0,2.0,6.0,8.0,2.0,3.0,1.0,1.0,1.0,20.0,17.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Mike Bibby,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,35.49,9.0,13.0,0.6920000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,9.0,1.0,0.0,2.0,1.0,20.0,21.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Josh Smith,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,30.09,3.0,5.0,0.6,0.0,0.0,,3.0,4.0,0.75,0.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,9.0,12.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Maurice Evans,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,27.37,4.0,10.0,0.4,2.0,7.0,0.28600000000000003,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,5.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Al Horford,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,26.58,6.0,11.0,0.545,0.0,0.0,,0.0,0.0,,3.0,10.0,13.0,1.0,0.0,1.0,2.0,5.0,12.0,3.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Ronald Murray,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,32.28,12.0,18.0,0.667,5.0,8.0,0.625,1.0,3.0,0.33299999999999996,1.0,1.0,2.0,5.0,1.0,0.0,1.0,2.0,30.0,22.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Zaza Pachulia,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,22.08,3.0,4.0,0.75,0.0,1.0,0.0,0.0,0.0,,2.0,8.0,10.0,2.0,0.0,0.0,2.0,2.0,6.0,19.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Mario West,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,16.11,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Solomon Jones,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,-10.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
Othello Hunter,2009-03-23,Atlanta Hawks,Minnesota Timberwolves,1,2.07,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.0,https://www.basketball-reference.com/boxscores/200903230ATL.html
